resolver_ip	country	certinfo	verification
76.76.1.33	US	CN=*.cleanbrowsing.org	"ok"
176.9.181.94	DE	CN=ultradns.serverpower.net	"certificate has expired"
185.228.169.248	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.211	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.159	IE	-	"ok"
147.75.66.147	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.165	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.80	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.65	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.14	IE	CN=nextdns.io	"ok"
5.182.208.159		CN=nextdns.io	"ok"
67.205.93.244	CA	CN=dyndns.itverx.com	"unable to verify the first certificate"
185.228.168.9	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.69	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.139	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.55	IE	CN=*.cleanbrowsing.org	"ok"
104.237.157.4	US	CN=mansairaku.net	"ok"
139.199.169.40	CN	CN=WeZZard Public Unbound Service Guangzhou	"self signed certificate in certificate chain"
76.76.0.72	US	CN=*.cleanbrowsing.org	"ok"
62.252.179.220	GB	CN=FG100ETK19000290/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.75	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.210	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.60	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.91		CN=nextdns.io	"ok"
159.69.47.255	DE	CN=*.kidgonet.de	"ok"
96.44.146.28	US	CN=*.cleanbrowsing.org	"ok"
139.59.32.165	IN	CN=dns.bitgeek.in	"certificate has expired"
76.76.0.86	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.147	IE	CN=*.cleanbrowsing.org	"ok"
35.194.247.228		CN=tls.xinhcao9999.com	"ok"
185.228.169.128	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.140	IE	CN=*.cleanbrowsing.org	"ok"
208.72.56.19	US	CN=vorlon.swishmail.com	"ok"
68.187.26.40	US	CN=dns.google	"ok"
92.43.104.78	CH	CN=zurich1.perfect-privacy.com	"ok"
187.101.241.175	BR	-	"-"
76.76.1.202	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.12	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.119	US	CN=nextdns.io	"ok"
5.182.208.26		CN=nextdns.io	"ok"
129.242.5.254	NO	CN=dns-cache.uit.no	"ok"
76.76.1.28	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.114	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.7		CN=nextdns.io	"ok"
185.228.171.253	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.220		CN=nextdns.io	"ok"
76.76.1.8	US	CN=*.cleanbrowsing.org	"ok"
85.214.96.238	DE	CN=sindt.de	"ok"
185.228.168.52	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.26	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.205	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.121		CN=*.b612.me	"ok"
139.199.163.65	CN	CN=*.b612.me	"ok"
76.76.1.121	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.4	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.180	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.245	IE	CN=*.cleanbrowsing.org	"ok"
177.98.245.168	BR	-	"-"
185.228.169.47	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.178	IE	CN=*.cleanbrowsing.org	"ok"
98.158.96.170	VG	CN=*.safedns.com	"ok"
185.228.171.245	IE	CN=*.cleanbrowsing.org	"ok"
210.128.97.92	JP	CN=*.dns.iij.jp	"ok"
76.76.0.80	US	CN=ns2.freeinfosociety.org	"ok"
178.32.220.178	FR	CN=ns2.freeinfosociety.org	"self signed certificate"
76.76.1.85	US	CN=nextdns.io	"ok"
5.182.208.18		CN=nextdns.io	"ok"
185.152.32.78	DK	CN=copenhagen1.perfect-privacy.com	"ok"
76.76.0.169	US	-	"ok"
185.228.168.66	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.229	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.133		CN=nextdns.io	"ok"
45.76.161.167	SG	CN=*.safedns.com	"ok"
76.76.1.20	US	CN=*.cleanbrowsing.org	"ok"
197.227.4.147	MU	CN=FG201ETK18903157/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.137		CN=nextdns.io	"ok"
79.187.46.60	PL	CN=FGT50E3U17012062/emailAddress=support@fortinet.com	"self signed certificate"
185.228.168.103	IE	CN=*.cleanbrowsing.org	"ok"
213.239.217.227	DE	CN=*.jonasplum.de	"ok"
5.182.208.158		CN=nextdns.io	"ok"
118.24.208.197	CN	CN=*.233py.com	"ok"
31.31.151.95	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.91	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.68	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.89	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
182.52.109.88	TH	CN=FG200ETK18912000/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.196	IE	CN=*.cleanbrowsing.org	"ok"
91.239.96.35	SI	CN=privacydns.go6lab.si	"ok"
31.31.151.65	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.181		CN=nextdns.io	"ok"
31.31.151.27	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.106	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.125	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.39	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.126		CN=nextdns.io	"ok"
62.210.6.110	FR	CN=dns.maybe.icu	"ok"
5.182.208.143		CN=nextdns.io	"ok"
5.182.208.127		CN=nextdns.io	"ok"
176.134.31.126	FR	CN=cloudflare-dns.com	"ok"
185.228.168.83	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.122	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.3	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.82	BE	CN=FG200E4Q17900609/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
121.35.241.90	CN	CN=FG200E4Q17900609/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.31	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.120		CN=nextdns.io	"ok"
76.76.0.19	US	CN=*.cleanbrowsing.org	"ok"
82.77.36.79	RO	CN=FGT60E4Q17033947/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.35	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
85.214.20.141	DE	CN=dns.digitalcourage.de	"ok"
76.76.1.16	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.81		CN=nextdns.io	"ok"
76.76.1.149	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.132		CN=nextdns.io	"ok"
185.228.170.120	IE	CN=*.cleanbrowsing.org	"ok"
109.5.33.122	FR	CN=FGT50E5618010446/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.223	US	CN=*.cleanbrowsing.org	"ok"
203.137.162.114	JP	CN=dns.hiyuki2578.net	"ok"
76.76.0.226	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.203		CN=nextdns.io	"ok"
185.228.169.166	IE	CN=*.cleanbrowsing.org	"ok"
78.69.241.15	SE	CN=twistedlogic.se	"ok"
31.31.151.88	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.192	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.117	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.34	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.26	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
54.174.23.47	US	CN=infoblox.com	"self signed certificate"
37.120.187.202	DE	CN=pihole.shutgaming.net	"ok"
62.252.179.219	GB	CN=FG100ETK19000290/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.70	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.52	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.80	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.12	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.44	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.141	US	CN=*.cleanbrowsing.org	"ok"
210.3.135.197	HK	-	"-"
85.175.98.82	RU	CN=*.serverdragon.ru	"unable to verify the first certificate"
3.121.12.202	US	CN=dns.bitdefender.net	"ok"
148.251.86.188	DE	CN=blackhole-dns.de	"ok"
185.228.171.140	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.30	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.55	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.140	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.33	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.214	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.102	US	CN=*.cleanbrowsing.org	"ok"
91.201.65.18	IT	CN=*.cleanbrowsing.org	"ok"
76.76.1.152	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.80	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.151	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.117	US	CN=*.cleanbrowsing.org	"ok"
173.228.107.16	US	CN=dns.ebshome.net	"ok"
220.151.249.36	JP	CN=dns1.nordvpn.com	"ok"
94.19.26.241	RU	CN=r1	"unable to verify the first certificate"
91.227.139.208	HU	CN=dns.sarkanydavid.com	"ok"
185.228.168.187	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.64		CN=nextdns.io	"ok"
176.126.205.13	RO	CN=FG100D3G16807573/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.154.152.19	FR	CN=ns2.sdns.online	"ok"
185.228.168.171	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.166	IE	CN=*.cleanbrowsing.org	"ok"
14.202.145.166	AU	CN=FGT30E3U17044803/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.15	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.19	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.185	US	CN=*.cleanbrowsing.org	"ok"
84.16.241.82	DE	CN=*.fredericva.com	"ok"
92.126.226.34	RU	CN=FGT30E3U17038454/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.49	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.118	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.126	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.49	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.125	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.69	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.55		CN=nextdns.io	"ok"
210.128.97.221	JP	CN=*.dns.iij.jp	"ok"
198.54.117.11	US	CN=*.safeservedns.com	"ok"
89.46.79.131	IT	CN=*.datafaber.net	"ok"
27.114.145.186	MV	-	"-"
5.182.208.213		CN=nextdns.io	"ok"
76.76.1.164	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.242	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.110	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.115	US	CN=*.cleanbrowsing.org	"ok"
187.149.88.80	MX	-	"-"
76.76.1.130	US	CN=*.cleanbrowsing.org	"ok"
161.129.64.92	US	CN=*.cleanbrowsing.org	"ok"
147.75.60.143	US	CN=dns1.dnsfilter.com	"ok"
76.76.0.208	US	CN=*.cleanbrowsing.org	"ok"
72.43.221.34	US	-	"-"
185.228.170.35	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.56	IE	CN=*.cleanbrowsing.org	"ok"
51.68.173.68	FR	CN=vps.ovgkv.pw	"ok"
185.228.171.53	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.113	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.11	IE	CN=*.cleanbrowsing.org	"ok"
177.96.10.108	BR	-	"-"
24.134.253.221	DE	CN=*.anschuetznet.de	"ok"
185.228.170.78	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.111	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.92	IE	CN=*.cleanbrowsing.org	"ok"
188.40.91.196	DE	-	"-"
185.228.169.170	IE	CN=*.cleanbrowsing.org	"ok"
95.216.177.87	FI	-	"-"
176.181.24.58	FR	CN=cloudflare-dns.com	"ok"
76.76.0.59	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.224	IE	CN=*.cleanbrowsing.org	"ok"
217.192.10.110	CH	CN=FG100D3G16800851/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
13.125.250.152	KR	CN=401bf51fae8d	"unable to verify the first certificate"
176.9.150.254	DE	CN=dot.niyawe.de	"ok"
31.31.136.240	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.65		CN=nextdns.io	"ok"
94.92.44.34	IT	-	"ok"
76.76.1.48	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.12	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.20	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.41	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.223	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.58	US	CN=*.cleanbrowsing.org	"ok"
189.68.1.29	BR	-	"-"
31.130.229.10	CA	-	"-"
185.228.168.72	IE	CN=*.cleanbrowsing.org	"ok"
201.240.141.25	PE	-	"-"
81.161.59.117	RO	-	"-"
185.228.170.200	IE	CN=*.cleanbrowsing.org	"ok"
176.142.14.205	FR	CN=cloudflare-dns.com	"ok"
199.247.15.163	FR	CN=*.cleanbrowsing.org	"ok"
76.76.0.147	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.11	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.246	IE	CN=*.cleanbrowsing.org	"ok"
31.204.150.153	NL	CN=rotterdam2.perfect-privacy.com	"ok"
76.76.1.11	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.44	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.230		CN=nextdns.io	"ok"
185.228.168.117	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.20	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.14	IE	CN=*.cleanbrowsing.org	"ok"
115.159.208.148	CN	CN=rubyfish.cn	"ok"
185.228.168.36	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.63	US	CN=*.cleanbrowsing.org	"ok"
176.10.116.172	CH	CN=vpn0	"self signed certificate"
45.77.31.67	JP	CN=at.pzhg.me	"ok"
35.202.194.115	US	CN=derekgordon.com	"ok"
76.76.1.169	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.84		CN=nextdns.io	"ok"
47.101.136.37	CN	CN=*.233py.com	"ok"
31.204.152.189	NL	CN=rotterdam4.perfect-privacy.com	"ok"
185.228.171.126	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.231	IE	CN=cloudflare-dns.com	"ok"
1.0.0.1	AU	CN=cloudflare-dns.com	"ok"
110.78.164.90	TH	CN=FG100D3G15820046/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.85	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.249	IE	CN=*.cleanbrowsing.org	"ok"
94.126.178.9	DK	CN=solido.anycast.censurfridns.dk	"ok"
147.75.52.139	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.254		CN=nextdns.io	"ok"
31.204.153.106	NL	CN=rotterdam5.perfect-privacy.com	"ok"
76.76.1.136	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.157	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.64	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.27		CN=nextdns.io	"ok"
35.189.72.126	US	CN=bb-8.duckdns.org	"ok"
76.76.0.100	US	CN=*.cleanbrowsing.org	"ok"
98.158.99.210	VG	CN=*.safedns.com	"ok"
185.228.170.125	IE	CN=*.cleanbrowsing.org	"ok"
160.16.73.77	JP	CN=maya.st	"ok"
185.228.168.125	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.240	IE	CN=*.cleanbrowsing.org	"ok"
35.230.61.108	US	CN=myserver.me	"self signed certificate"
203.180.146.31	JP	CN=*.dns.iij.jp	"ok"
185.228.169.93	IE	CN=*.cleanbrowsing.org	"ok"
5.137.82.187	RU	-	"-"
35.246.230.224	US	CN=derekgordon.com	"ok"
76.76.0.253	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.162	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.121	IE	CN=*.cleanbrowsing.org	"ok"
149.28.55.66	US	-	"-"
185.228.170.228	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.66	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.95	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.54	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.21	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.4	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.30	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.2	US	CN=*.cleanbrowsing.org	"ok"
118.189.210.49	SG	CN=dmz.burtnet.per.sg	"ok"
103.205.9.30	HK	CN=*.cleanbrowsing.org	"ok"
185.228.168.250	IE	CN=*.cleanbrowsing.org	"ok"
109.164.226.53	CH	CN=FG200ETK18910218/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
50.116.55.218	US	CN=dns.doublewings.net	"certificate has expired"
76.76.0.113	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.184		CN=nextdns.io	"ok"
185.184.222.222	GB	CN=dns.sb	"ok"
5.182.208.186		CN=nextdns.io	"ok"
200.32.110.146	AR	CN=FGT80E4Q17016883/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.168.65	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.186	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.152	IE	CN=*.cleanbrowsing.org	"ok"
23.253.57.221	US	CN=noneuclideanconcepts.com	"unable to verify the first certificate"
185.228.171.31	IE	CN=*.cleanbrowsing.org	"ok"
189.199.20.250	MX	CN=FG200ETK18911733/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.51	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.230	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.175	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.99	IE	CN=*.cleanbrowsing.org	"ok"
96.44.146.26	US	CN=*.cleanbrowsing.org	"ok"
46.14.173.218	CH	CN=FGT30E5618058968/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.145	US	CN=*.cleanbrowsing.org	"ok"
196.213.162.130	ZA	-	"-"
189.27.62.101	BR	-	"-"
176.221.43.147	DE	CN=kastner-online.de	"ok"
185.228.169.56	IE	CN=*.cleanbrowsing.org	"ok"
1.0.0.19	AU	CN=cloudflare-dns.com	"ok"
185.228.168.249	IE	CN=*.cleanbrowsing.org	"ok"
5.137.7.25	RU	-	"-"
192.241.146.173	US	CN=unbound	"self signed certificate"
31.31.151.47	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.40	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.55	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.61	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
203.180.146.32	JP	CN=*.dns.iij.jp	"ok"
90.95.26.128	RO	-	"-"
185.228.169.218	IE	CN=*.cleanbrowsing.org	"ok"
66.50.18.157	PR	-	"-"
5.182.208.208		CN=nextdns.io	"ok"
185.228.170.218	IE	CN=*.cleanbrowsing.org	"ok"
183.88.233.161	TH	CN=FG100D3G16833981/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.18.205.122	IL	CN=telaviv1.perfect-privacy.com	"ok"
185.8.166.185	CZ	CN=dns.dns-tls.com	"ok"
116.203.70.156	IN	CN=dnswarden.com	"ok"
5.182.208.167		CN=nextdns.io	"ok"
35.211.219.217	US	CN=dns.amyandmike2020.com	"ok"
5.182.208.176		CN=nextdns.io	"ok"
78.158.0.2	LT	CN=ns1.fastlink.lt	"ok"
90.189.207.46	RU	-	"-"
78.47.117.79	DE	CN=dot.sexy.is/emailAddress=noc@sexy.is	"self signed certificate"
157.230.143.8	US	CN=dns.lrv.me	"ok"
185.228.168.33	IE	CN=*.cleanbrowsing.org	"ok"
41.63.160.241	AO	CN=FG100D3G12812169/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
90.76.105.186	FR	-	"-"
185.103.159.29	NL	CN=nextdns.io	"-"
5.182.208.98		CN=nextdns.io	"ok"
104.223.91.46	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.205	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.70		CN=nextdns.io	"ok"
185.228.168.75	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.35	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.73		CN=nextdns.io	"ok"
176.51.96.238	RU	-	"-"
76.76.1.9	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.22	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.58	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.42	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.129	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.144	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.92	US	CN=*.cleanbrowsing.org	"ok"
95.179.192.38	GR	CN=*.cleanbrowsing.org	"ok"
5.182.208.249		CN=nextdns.io	"ok"
195.22.11.6	PT	CN=FG100D3G16818371/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
18.191.202.226	US	CN=alpha.fireguard.me	"unable to verify the first certificate"
185.228.171.179	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.188	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.205	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.174		CN=nextdns.io	"ok"
189.115.34.86	BR	-	"-"
90.85.6.150	FR	CN=FG100ETK18001584/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.72	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.54	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.17	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.94	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.252	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.50	IE	-	"ok"
177.103.104.234	BR	-	"-"
35.232.151.220	US	CN=dns.mmoogle.org	"ok"
185.228.168.81	IE	CN=*.cleanbrowsing.org	"ok"
35.231.230.122	US	CN=yourgc.cmulk.xyz	"self signed certificate"
185.228.171.60	IE	CN=*.cleanbrowsing.org	"ok"
51.15.122.170	FR	CN=dns.fa11en.ga	"ok"
185.228.171.38	IE	CN=*.cleanbrowsing.org	"ok"
173.164.210.49	US	CN=dns.ebshome.net	"ok"
185.228.168.114	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.23	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.15	IE	CN=*.cleanbrowsing.org	"ok"
46.183.221.194	LV	CN=riga1.perfect-privacy.com	"ok"
76.76.0.140	US	CN=*.cleanbrowsing.org	"ok"
89.203.248.190	CZ	CN=coredns-adblock.webbox.sk	"ok"
5.182.208.101		CN=nextdns.io	"ok"
35.206.101.209	US	CN=dns.mattzab.com	"ok"
31.31.151.59	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.181	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.58	IE	-	"ok"
185.228.171.168	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.23	IE	CN=*.cleanbrowsing.org	"ok"
191.205.41.177	BR	-	"-"
185.228.171.185	IE	CN=nextdns.io	"ok"
5.182.208.8		CN=nextdns.io	"ok"
185.228.169.34	IE	CN=*.cleanbrowsing.org	"ok"
186.213.25.242	BR	-	"-"
121.50.43.174	JP	CN=dns.wiige.top	"ok"
176.37.134.94	UA	CN=dl0c.unidn.com	"unable to verify the first certificate"
207.148.89.110	JP	CN=*.safedns.com	"ok"
37.59.38.123	FR	CN=dns.drkinslayer.fr	"certificate has expired"
185.228.169.159	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.174	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.43	US	CN=*.cleanbrowsing.org	"ok"
45.77.122.242	US	CN=ns2.cwills.com/emailAddress=cwills.dev@gmail.com	"unable to verify the first certificate"
76.76.1.133	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.214	IE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"ok"
31.31.151.76	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.157	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.172		CN=nextdns.io	"ok"
76.76.0.120	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.51	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
92.103.214.27	FR	-	"-"
76.76.0.159	US	CN=*.cleanbrowsing.org	"ok"
116.203.49.200	IN	CN=dns.ftuwc.com	"certificate has expired"
46.183.221.198	LV	CN=riga1.perfect-privacy.com	"ok"
5.182.208.22		CN=nextdns.io	"ok"
144.76.103.143	DE	CN=okashi.me	"ok"
76.76.0.93	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.166	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.45	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.48		CN=nextdns.io	"ok"
159.69.49.250	DE	CN=dot.asecdns.com	"ok"
76.76.0.110	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.68	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.81	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.111	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.120	IE	CN=*.cleanbrowsing.org	"ok"
46.182.19.48	DE	CN=dns2.digitalcourage.de	"ok"
76.76.1.217	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.99	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.105	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.104	US	CN=*.cleanbrowsing.org	"ok"
3.121.138.96	US	CN=dns.bitdefender.net	"ok"
