resolver_ip	country	certinfo	verification
45.90.29.39		CN=nextdns.io	"ok"
45.90.28.170		CN=nextdns.io	"ok"
45.90.30.178		CN=nextdns.io	"ok"
106.15.224.59	CN	CN=adguardhome.zhijie.online	"ok"
5.182.208.92		CN=nextdns.io	"ok"
45.90.31.198		CN=nextdns.io	"ok"
45.90.28.83		CN=nextdns.io	"ok"
45.90.31.251		CN=nextdns.io	"ok"
5.182.208.42		CN=nextdns.io	"ok"
91.230.243.110	GB	CN=*.dataip.net	"unable to verify the first certificate"
45.90.28.12		CN=nextdns.io	"ok"
31.31.151.91	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.106	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.42	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.97		CN=nextdns.io	"ok"
45.90.30.88		CN=nextdns.io	"ok"
119.201.77.54	KR	CN=dateno1.com	"ok"
76.105.188.97	US	CN=FGT60ETK18062350/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.0	US	CN=*.cleanbrowsing.org	"ok"
35.203.162.77	US	CN=piholier.dnsabr.com	"ok"
45.90.31.149		CN=nextdns.io	"ok"
45.90.30.117		CN=nextdns.io	"ok"
76.76.0.245	US	CN=nextdns.io	"ok"
45.90.30.149		CN=nextdns.io	"ok"
76.76.0.214	US	-	"ok"
210.128.97.91	JP	CN=*.dns.iij.jp	"ok"
45.90.31.216		CN=nextdns.io	"ok"
45.90.28.25		CN=nextdns.io	"ok"
45.90.31.63		CN=nextdns.io	"ok"
45.90.29.151		CN=nextdns.io	"ok"
125.99.158.34	IN	CN=FGT60E4Q16045888/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
35.243.170.151	US	CN=derekgordon.com	"ok"
45.90.28.242		CN=nextdns.io	"ok"
116.118.110.211	VN	CN=FGT60E4Q16034654/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.242	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.192		CN=nextdns.io	"ok"
76.76.1.250	US	CN=*.cleanbrowsing.org	"ok"
197.225.162.51	MU	CN=FG201ETK18903157/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.245		CN=nextdns.io	"ok"
136.243.20.183	DE	CN=srv2.need4geek.eu	"ok"
167.179.161.186	NZ	CN=www.ramos.id.au	"self signed certificate"
76.76.0.132	US	CN=*.cleanbrowsing.org	"ok"
45.77.31.67	JP	CN=*.cleanbrowsing.org	"ok"
45.90.30.92		CN=nextdns.io	"ok"
45.90.30.111		CN=nextdns.io	"ok"
212.164.190.12	RU	CN=dns.google	"ok"
76.76.0.247	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.127	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.121		CN=nextdns.io	"ok"
58.137.107.185	TH	CN=FGT3HD3915802552/emailAddress=support@fortinet.com	"self signed certificate"
76.76.1.100	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.148		CN=nextdns.io	"ok"
72.53.186.10	US	CN=ns/emailAddress=esc7infotech@esc7.net	"certificate has expired"
76.76.0.128	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.89		CN=nextdns.io	"ok"
45.90.31.21		CN=nextdns.io	"ok"
45.90.30.50		CN=nextdns.io	"ok"
195.22.11.90	PT	CN=FG100D3G16818371/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.31.209		CN=nextdns.io	"ok"
45.90.29.114		CN=nextdns.io	"ok"
45.90.31.77		CN=nextdns.io	"ok"
45.90.29.30		CN=nextdns.io	"ok"
88.99.103.130	DE	CN=privacydns.woopi.org	"unable to verify the first certificate"
45.90.31.214		CN=nextdns.io	"ok"
45.90.29.190		CN=nextdns.io	"ok"
76.76.1.190	US	CN=*.cleanbrowsing.org	"ok"
197.225.162.50	MU	CN=FG201ETK18903157/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
160.13.17.38	JP	CN=*.cns.2iij.net	"ok"
76.76.1.111	US	CN=*.cleanbrowsing.org	"ok"
136.144.215.158	NL	CN=doh.powerdns.org	"ok"
111.230.185.237	CN	CN=*.niceovo.com	"certificate has expired"
45.90.29.196		CN=nextdns.io	"ok"
45.56.77.220	US	CN=example.com	"certificate has expired"
45.90.31.8		CN=nextdns.io	"ok"
45.90.30.131		CN=nextdns.io	"ok"
45.90.31.113		CN=*.cleanbrowsing.org	"ok"
76.76.0.138	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.91	US	CN=*.cleanbrowsing.org	"ok"
31.204.150.106	NL	CN=rotterdam1.perfect-privacy.com	"ok"
45.90.31.190		CN=nextdns.io	"ok"
76.76.1.211	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.77	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.183	US	-	"ok"
46.29.19.230	PL	CN=dns1.am5.pl	"certificate has expired"
45.90.31.55		CN=nextdns.io	"ok"
204.109.58.54	US	CN=dns01.dot.farrokhi.net	"ok"
210.128.97.92	JP	CN=*.dns.iij.jp	"ok"
45.90.28.123		CN=nextdns.io	"ok"
45.90.30.227		CN=nextdns.io	"ok"
45.90.30.6		CN=nextdns.io	"ok"
76.76.1.30	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.110		CN=nextdns.io	"ok"
76.76.0.206	US	CN=*.cleanbrowsing.org	"ok"
96.47.225.210	US	CN=nextdns.io	"ok"
45.90.29.14		CN=nextdns.io	"ok"
128.199.56.129	NL	CN=ns3.sdns.network	"ok"
45.90.31.43		CN=nextdns.io	"ok"
45.90.31.161		CN=nextdns.io	"ok"
147.75.48.193	US	CN=dns1.dnsfilter.com	"ok"
45.90.28.238		CN=dns1.dnsfilter.com	"ok"
45.90.30.1		CN=nextdns.io	"ok"
45.90.29.16		CN=nextdns.io	"ok"
45.90.30.241		CN=nextdns.io	"ok"
45.90.29.96		CN=nextdns.io	"ok"
45.90.29.34		CN=nextdns.io	"ok"
45.90.31.15		CN=nextdns.io	"ok"
45.90.30.195		CN=nextdns.io	"ok"
31.31.151.85	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
61.238.139.28	HK	CN=hkbn.superfei.me	"ok"
95.216.165.29	FI	CN=dot.asecdns.com	"ok"
5.137.15.23	RU	CN=dns.google	"ok"
45.90.29.146		CN=nextdns.io	"ok"
35.185.59.46	US	CN=*.tambeb.com	"ok"
45.90.28.114		-	"ok"
62.76.76.62	RU	-	"ok"
35.237.75.18	US	CN=private.deer.com.sv	"ok"
136.243.38.40	DE	CN=dns.heffer.de	"ok"
45.90.30.41		CN=nextdns.io	"ok"
195.22.11.88	PT	CN=FG100D3G16818371/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.189.186.50	DE	CN=stunnelns1.robertosalgado.info/emailAddress=webadmin.robertosalgado.info/description=nextcloud Web Server Certificate	"unable to verify the first certificate"
45.90.30.72		CN=nextdns.io	"ok"
45.90.30.86		CN=nextdns.io	"ok"
76.76.1.19	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.37		CN=nextdns.io	"ok"
5.182.208.110		CN=nextdns.io	"ok"
45.90.30.54		CN=*.cleanbrowsing.org	"ok"
45.90.28.100		CN=*.cleanbrowsing.org	"ok"
76.76.1.143	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.4	US	CN=*.cleanbrowsing.org	"ok"
18.220.27.63	US	CN=peta.fireguard.me	"unable to verify the first certificate"
76.76.0.22	US	CN=*.cleanbrowsing.org	"ok"
35.231.230.122	US	CN=yourgc.cmulk.xyz	"self signed certificate"
5.182.208.109		CN=nextdns.io	"ok"
45.90.28.92		CN=nextdns.io	"ok"
45.90.29.168		CN=nextdns.io	"ok"
104.131.104.217	US	CN=dns.conradscloset.com	"ok"
13.57.234.70	US	CN=skyhole.karlquinsland.com	"ok"
212.164.191.23	RU	CN=dns.google	"ok"
76.76.0.47	US	CN=*.nineworlds.tk	"ok"
34.74.96.170	US	CN=*.nineworlds.tk	"ok"
45.90.31.123		CN=nextdns.io	"ok"
45.90.28.188		CN=nextdns.io	"ok"
118.254.232.129	CN	CN=cloudflare-dns.com	"ok"
45.90.31.177		CN=nextdns.io	"ok"
5.182.208.227		CN=nextdns.io	"ok"
76.76.0.221	US	CN=nextdns.io	"ok"
31.31.151.64	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
149.129.120.121	CN	CN=cloudflare-dns.com	"ok"
130.180.84.238	DE	CN=silas.dev	"ok"
76.76.0.142	US	-	"ok"
155.138.212.101	US	CN=dns1.dnsfilter.com	"ok"
76.76.0.56	US	CN=*.cleanbrowsing.org	"ok"
172.65.30.26	US	CN=ssl383714.cloudflaressl.com	"ok"
45.90.30.210		CN=*.cleanbrowsing.org	"ok"
76.76.1.204	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.79		CN=nextdns.io	"ok"
31.31.151.50	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.192		CN=nextdns.io	"ok"
76.76.0.12	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.154	US	CN=*.cleanbrowsing.org	"ok"
110.78.164.90	TH	CN=FG100D3G15820046/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.28.56		CN=erfurt1.perfect-privacy.com	"ok"
123.206.17.96	CN	CN=tx-dns.aigov.vip	"ok"
51.75.25.252	FR	CN=*.cleanbrowsing.org	"ok"
31.31.151.254	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.94		CN=nextdns.io	"ok"
76.76.1.65	US	CN=*.cleanbrowsing.org	"ok"
79.183.235.76	IL	CN=dns.google	"ok"
31.31.151.92	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.31.71		CN=nextdns.io	"ok"
76.76.0.67	US	-	"ok"
147.75.52.143	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.35		CN=nextdns.io	"ok"
45.90.30.238		CN=*.cleanbrowsing.org	"ok"
212.186.123.211	AT	CN=FG100E4Q16003095/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.40.234.59		CN=dns1.dnsfilter.com	"ok"
169.239.20.18	SC	CN=*.safedns.com	"ok"
35.230.127.115	US	CN=*.2492639.xyz	"ok"
45.90.31.14		CN=nextdns.io	"ok"
76.76.0.182	US	-	"ok"
45.90.30.183		CN=nextdns.io	"ok"
66.98.118.214	US	CN=duper.mooo.com	"ok"
170.130.175.191	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.38		CN=nextdns.io	"ok"
45.90.30.104		CN=nextdns.io	"ok"
45.90.29.53		CN=nextdns.io	"ok"
45.90.29.249		CN=nextdns.io	"ok"
45.90.30.152		CN=nextdns.io	"ok"
88.89.235.37	NO	CN=dns.google	"ok"
76.76.0.133	US	CN=*.cleanbrowsing.org	"ok"
5.2.221.102	RO	CN=FGT60ETK18098725/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.183		CN=nextdns.io	"ok"
45.90.30.133		CN=nextdns.io	"ok"
76.76.0.201	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.8		CN=nextdns.io	"ok"
45.90.29.20		CN=*.cleanbrowsing.org	"ok"
45.90.31.133		CN=nextdns.io	"ok"
76.76.0.200	US	CN=*.cleanbrowsing.org	"ok"
104.225.107.75	US	CN=orange.kroko.ro	"ok"
76.76.0.94	US	CN=*.waringer-atg.de	"ok"
31.31.151.10	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.132		CN=nextdns.io	"ok"
45.90.30.12		CN=nextdns.io	"ok"
45.90.29.6		CN=nextdns.io	"ok"
45.90.31.217		CN=nextdns.io	"ok"
176.103.130.131	RU	CN=*.adguard.com	"ok"
45.90.30.197		CN=nextdns.io	"ok"
45.90.29.148		CN=nextdns.io	"ok"
45.32.196.226	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.76	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
201.95.165.29	BR	CN=dns.google	"ok"
45.90.30.87		CN=nextdns.io	"ok"
45.90.28.121		CN=nextdns.io	"ok"
34.83.180.147	US	CN=dns.emiliyan.com	"ok"
45.90.28.218		CN=*.cleanbrowsing.org	"ok"
76.76.1.182	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.103		CN=*.cleanbrowsing.org	"ok"
136.144.49.79	US	CN=dns1.dnsfilter.com	"ok"
45.90.31.112		CN=*.cleanbrowsing.org	"ok"
35.243.128.145	US	CN=pihole.sheafamily.org	"ok"
110.77.236.92	TH	CN=FG100D3G15820046/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.45	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.80		CN=nextdns.io	"ok"
45.90.28.85		CN=nextdns.io	"ok"
81.3.27.54	DE	CN=rec1.dns.lightningwirelabs.com	"ok"
35.194.247.228		CN=tls.xinhcao9999.com	"ok"
76.76.0.53	US	CN=*.cleanbrowsing.org	"ok"
129.204.215.242	CN	CN=ns/emailAddress=esc7infotech@esc7.net	"unable to verify the first certificate"
72.53.186.12	US	CN=ns/emailAddress=esc7infotech@esc7.net	"certificate has expired"
76.76.0.139	US	CN=hadm.net	"ok"
23.226.214.34	US	-	"ok"
45.90.30.162		CN=*.cleanbrowsing.org	"ok"
45.90.28.80		CN=nextdns.io	"ok"
45.90.30.119		CN=nextdns.io	"ok"
5.137.244.60	RU	CN=nextdns.io	"ok"
45.90.31.32		CN=nextdns.io	"ok"
45.90.28.43		CN=*.cleanbrowsing.org	"ok"
45.90.28.93		CN=nextdns.io	"ok"
45.90.29.21		CN=nextdns.io	"ok"
179.111.62.18	BR	CN=dns.google	"ok"
45.90.31.222		CN=nextdns.io	"ok"
45.90.31.227		CN=cloudflare-dns.com	"ok"
162.159.36.11		CN=cloudflare-dns.com	"ok"
76.76.1.159	US	CN=*.cleanbrowsing.org	"ok"
187.57.196.245	BR	CN=dns.google	"ok"
45.90.29.4		CN=nextdns.io	"ok"
45.90.31.232		CN=nextdns.io	"ok"
76.76.1.46	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.137		CN=nextdns.io	"ok"
185.43.135.1	CZ	CN=odvr.nic.cz	"ok"
47.96.179.163	CN	CN=dns.rubyfish.cn	"ok"
45.90.31.95		CN=*.cleanbrowsing.org	"ok"
168.235.83.69	US	CN=*.2x.ca	"ok"
176.221.43.147	DE	CN=kastner-online.de	"ok"
5.182.208.253		CN=nextdns.io	"ok"
37.59.38.123	FR	CN=dns.drkinslayer.fr	"certificate has expired"
45.90.30.249		CN=nextdns.io	"ok"
45.90.31.120		CN=nextdns.io	"ok"
96.44.146.29	US	CN=*.cleanbrowsing.org	"ok"
217.192.10.98	CH	CN=FG100D3G16800851/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.30.132		CN=nextdns.io	"ok"
45.90.29.187		CN=nextdns.io	"ok"
45.90.30.224		CN=nextdns.io	"ok"
45.90.28.175		CN=nextdns.io	"ok"
45.90.29.117		CN=nextdns.io	"ok"
5.182.208.141		CN=nextdns.io	"ok"
92.126.226.34	RU	CN=FGT30E3U17038454/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
173.82.173.159	US	c	"unable to verify the first certificate"
13.78.87.7	JP	CN=nextdns.io	"ok"
45.90.30.172		CN=rotterdam4.perfect-privacy.com	"ok"
31.31.151.89	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.1	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.51	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.155		CN=nextdns.io	"ok"
45.90.28.162		CN=nextdns.io	"ok"
31.31.151.65	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
92.222.210.119	FR	CN=*.cleanbrowsing.org	"ok"
45.90.31.11		CN=nextdns.io	"ok"
45.90.31.151		CN=nextdns.io	"ok"
35.198.193.145		CN=abpvn.com	"ok"
45.90.31.153		CN=nextdns.io	"ok"
83.209.233.111	SE	CN=ns1.larsson.xyz	"ok"
45.90.29.211		CN=nextdns.io	"ok"
45.90.31.225		CN=nextdns.io	"ok"
45.90.29.145		CN=nextdns.io	"ok"
45.90.31.47		CN=nextdns.io	"ok"
31.31.151.61	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.28.152		CN=nextdns.io	"ok"
45.90.29.135		CN=nextdns.io	"ok"
45.90.29.81		CN=nextdns.io	"ok"
45.90.30.66		CN=nextdns.io	"ok"
45.90.29.161		CN=nextdns.io	"ok"
76.76.0.27	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.138		CN=nextdns.io	"ok"
5.182.208.129		CN=nextdns.io	"ok"
76.76.1.27	US	CN=*.cleanbrowsing.org	"ok"
116.85.19.76	CN	CN=ns2.gongyixns.com	"ok"
45.90.29.200		CN=nextdns.io	"ok"
45.90.29.128		CN=nextdns.io	"ok"
35.202.233.123	US	CN=correlated.info	"ok"
45.90.31.228		CN=nextdns.io	"ok"
76.76.1.123	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.221		CN=nextdns.io	"ok"
76.76.1.185	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.57	US	-	"ok"
45.90.31.73		CN=nextdns.io	"ok"
58.137.107.181	TH	CN=FGT3HD3915802552/emailAddress=support@fortinet.com	"self signed certificate"
192.73.240.72	US	CN=dns1.dnsfilter.com	"ok"
76.76.0.19	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.246		CN=nextdns.io	"ok"
113.190.241.174	VN	CN=cloudflare-dns.com	"ok"
45.90.30.204		CN=nextdns.io	"ok"
76.76.1.74	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.143		CN=*.cleanbrowsing.org	"ok"
45.90.29.5		-	"ok"
45.90.29.159		CN=nextdns.io	"ok"
162.159.36.6		CN=cloudflare-dns.com	"ok"
45.90.31.179		CN=nextdns.io	"ok"
5.182.208.131		CN=nextdns.io	"ok"
92.43.104.66	CH	CN=zurich1.perfect-privacy.com	"ok"
45.90.31.235		CN=nextdns.io	"ok"
45.90.30.209		-	"ok"
45.90.28.19		CN=dns.google	"ok"
84.241.33.21	IR	CN=dns.google	"ok"
45.90.29.233		CN=nextdns.io	"ok"
145.100.185.16	NL	CN=dnsovertls1.sinodun.com	"ok"
5.182.208.215		CN=*.cleanbrowsing.org	"ok"
5.182.208.231		CN=*.cleanbrowsing.org	"ok"
76.76.1.38	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.212		CN=nextdns.io	"ok"
162.159.46.6		CN=cloudflare-dns.com	"ok"
94.130.183.67	DE	CN=*.kidgonet.de	"ok"
104.248.34.154	US	CN=Secucloud Self Signed Certificate	"self signed certificate"
45.90.30.187		CN=nextdns.io	"ok"
45.90.31.82		CN=nextdns.io	"ok"
76.76.0.148	US	CN=*.cleanbrowsing.org	"ok"
84.254.127.1	DE	-	"-"
45.90.28.117		CN=nextdns.io	"ok"
66.208.124.82	US	CN=nextdns.io	"ok"
45.90.29.35		CN=nextdns.io	"ok"
76.76.1.135	US	CN=*.cleanbrowsing.org	"ok"
149.112.112.112	US	CN=*.quad9.net	"ok"
162.159.46.4		CN=cloudflare-dns.com	"ok"
76.76.0.106	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.63	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.74	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.31.135		CN=nextdns.io	"ok"
45.90.31.38		CN=nextdns.io	"ok"
9.9.9.9	FR	CN=*.quad9.net	"ok"
35.198.54.120	US	CN=derekgordon.com	"ok"
76.76.0.43	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.141	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.189		CN=nextdns.io	"ok"
45.90.30.62		CN=nextdns.io	"ok"
5.182.208.52		CN=nextdns.io	"ok"
195.22.11.82	PT	CN=FG100D3G16818371/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
191.255.127.67	BR	-	"-"
176.58.93.243	NL	CN=nextdns.io	"ok"
45.90.28.246		CN=nextdns.io	"ok"
176.10.116.172	CH	CN=vpn0	"self signed certificate"
76.76.0.195	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.49	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.85		CN=nextdns.io	"ok"
176.56.180.133	GB	CN=*.safedns.com	"ok"
62.68.169.197	GG	-	"-"
45.90.29.119		CN=nextdns.io	"ok"
76.76.0.208	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.78		CN=nextdns.io	"ok"
76.76.0.6	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.178		CN=nextdns.io	"ok"
76.76.1.61	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.172	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.207		CN=nextdns.io	"ok"
103.50.106.234	MV	CN=FG100D3G16821647/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
46.182.19.48	DE	CN=*.cleanbrowsing.org	"ok"
45.90.28.129		CN=nextdns.io	"ok"
45.90.29.251		CN=nextdns.io	"ok"
31.31.151.49	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
85.214.20.141	DE	CN=dns.digitalcourage.de	"ok"
54.71.19.96	US	CN=dns.bitdefender.net	"ok"
45.90.30.96		CN=nextdns.io	"ok"
45.90.31.215		CN=nextdns.io	"ok"
45.90.28.23		CN=*.cleanbrowsing.org	"ok"
76.76.1.57	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.143		CN=*.letou1.com	"ok"
162.159.36.4		CN=cloudflare-dns.com	"ok"
76.76.1.179	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.217		CN=nextdns.io	"ok"
45.90.30.36		CN=nextdns.io	"ok"
45.90.30.247		CN=nextdns.io	"ok"
45.90.30.90		CN=nextdns.io	"ok"
45.90.28.95		CN=nextdns.io	"ok"
5.182.208.143		CN=nextdns.io	"ok"
45.90.30.45		CN=nextdns.io	"ok"
76.76.0.4	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.243		CN=nextdns.io	"ok"
76.76.0.40	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.127		CN=nextdns.io	"ok"
45.90.30.230		CN=nextdns.io	"ok"
76.76.1.67	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.56	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.192		CN=nextdns.io	"ok"
119.28.21.26	CN	CN=hk.z97.xyz	"ok"
45.90.30.28		CN=nextdns.io	"ok"
45.90.30.48		CN=nextdns.io	"ok"
45.90.28.39		CN=nextdns.io	"ok"
76.76.1.32	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.180	US	CN=*.cleanbrowsing.org	"ok"
27.75.35.105	VN	CN=dns.google	"ok"
45.90.30.216		CN=nextdns.io	"ok"
45.90.29.38		CN=nextdns.io	"ok"
76.76.1.70	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.24		CN=nextdns.io	"ok"
45.90.28.156		CN=nextdns.io	"ok"
45.90.29.164		CN=nextdns.io	"ok"
76.76.1.161	US	CN=101.101.101.101	"ok"
203.75.51.1	TW	CN=101.101.101.101	"ok"
31.31.151.62	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
177.40.99.233	BR	CN=dns.google	"ok"
45.90.28.74		CN=nextdns.io	"ok"
45.90.29.175		CN=nextdns.io	"ok"
195.175.45.18	TR	CN=FG100ETK18013564/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
18.191.202.226	US	CN=alpha.fireguard.me	"unable to verify the first certificate"
76.76.0.89	US	CN=nextdns.io	"ok"
5.182.208.207		CN=nextdns.io	"ok"
5.182.208.60		CN=nextdns.io	"ok"
76.76.0.241	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.30		CN=nextdns.io	"ok"
45.90.30.8		CN=nextdns.io	"ok"
45.90.28.54		CN=nextdns.io	"ok"
45.90.30.164		CN=nextdns.io	"ok"
31.31.151.79	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
88.73.182.192	DE	CN=www.erfra.de	"ok"
13.58.98.72	US	CN=ns.trtlcoin.net	"unable to verify the first certificate"
45.90.29.186		CN=nextdns.io	"ok"
76.76.0.120	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.242		CN=nextdns.io	"ok"
45.90.28.20		CN=nextdns.io	"ok"
45.90.29.181		CN=nextdns.io	"ok"
45.90.29.137		CN=nextdns.io	"ok"
191.8.116.77	BR	CN=dns.google	"ok"
45.90.31.144		CN=nextdns.io	"ok"
5.182.208.8		CN=nextdns.io	"ok"
45.90.28.9		CN=nextdns.io	"ok"
76.76.1.78	US	CN=*.cleanbrowsing.org	"ok"
80.67.188.188	FR	CN=80.67.188.188	"certificate has expired"
45.90.31.99		CN=nextdns.io	"ok"
31.31.151.33	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.49		CN=nextdns.io	"ok"
45.90.30.22		CN=nextdns.io	"ok"
76.76.0.100	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.137		CN=nextdns.io	"ok"
31.31.151.86	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
188.50.169.91	SA	-	"self signed certificate in certificate chain"
59.27.17.22	KR	-	"ok"
76.76.1.188	US	CN=*.cleanbrowsing.org	"ok"
201.1.78.14	BR	-	"-"
45.90.30.47		CN=nextdns.io	"ok"
76.76.1.126	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.215		CN=nextdns.io	"ok"
103.29.70.28	JP	CN=tls28.xinhcao9999.com	"ok"
62.4.25.150	FR	CN=dns2.lanprotect.me	"unable to verify the first certificate"
45.90.28.174		CN=nextdns.io	"ok"
45.90.30.163		CN=nextdns.io	"ok"
45.90.30.32		CN=nextdns.io	"ok"
89.81.245.168	FR	CN=cloudflare-dns.com	"ok"
45.90.28.189		CN=nextdns.io	"ok"
37.78.35.174	RU	-	"-"
31.31.151.80	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.205		-	"ok"
45.90.31.141		-	"ok"
76.76.0.166	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.254	US	CN=*.cleanbrowsing.org	"ok"
85.10.208.173	DE	CN=t.guxx.net	"unable to verify the first certificate"
45.90.30.186		CN=*.quad9.net	"ok"
9.9.9.11	US	CN=*.quad9.net	"ok"
43.247.89.36	CN	CN=*.cleanbrowsing.org	"ok"
76.76.1.7	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.54		CN=nextdns.io	"ok"
140.82.62.154	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.95		CN=nextdns.io	"ok"
101.101.101.101	AU	CN=101.101.101.101	"ok"
45.90.28.10		CN=nextdns.io	"ok"
45.90.30.220		CN=nextdns.io	"ok"
178.79.177.125	GB	CN=*.cleanbrowsing.org	"ok"
45.90.31.130		CN=nextdns.io	"ok"
45.90.28.0		CN=nextdns.io	"ok"
45.90.28.194		CN=nextdns.io	"ok"
78.47.117.79	DE	CN=dot.sexy.is/emailAddress=noc@sexy.is	"self signed certificate"
185.152.32.66	DK	CN=copenhagen1.perfect-privacy.com	"ok"
